year	doy	hour	CAM1_DBTCDT
2011	51	21	0.537
2011	51	22	0.5375
2011	51	23	0.539
2011	52	0	0.539
2011	52	1	0.539
2011	52	2	0.5395
2011	52	3	0.5405
2011	52	4	0.541
2011	52	5	0.541
2011	52	6	0.542
2011	52	7	0.541
2011	52	8	0.539
2011	52	9	0.5405
2011	52	10	0.5395
2011	52	11	0.5405
2011	52	12	0.5405
2011	52	13	0.5375
2011	52	14	0.54
2011	52	15	0.5425
2011	52	16	0.5415
2011	52	17	0.5425
2011	52	18	0.543
2011	52	19	0.543
2011	52	20	0.5435
2011	52	21	0.543
2011	52	22	0.544
2011	52	23	0.5415
2011	53	0	0.5415
2011	53	1	0.541
2011	53	2	0.543
2011	53	3	0.5415
2011	53	4	0.541
2011	53	5	0.5415
2011	53	6	0.543
2011	53	7	0.543
2011	53	8	0.544
2011	53	9	0.545
2011	53	10	0.537
2011	53	11	0.536
2011	53	12	0.536
2011	53	13	0.5405
2011	53	14	0.5395
2011	53	15	0.541
2011	53	16	0.5415
2011	53	17	0.542
2011	53	18	0.5425
2011	53	19	0.543
2011	53	20	0.5425
2011	53	21	0.5415
2011	53	22	0.543
2011	53	23	0.5405
2011	54	0	0.5425
2011	54	1	0.543
2011	54	2	0.543
2011	54	3	0.5425
2011	54	4	0.543
2011	54	5	0.544
2011	54	6	0.543
2011	54	7	0.543
2011	54	8	0.543
2011	54	9	0.543
2011	54	10	0.543
2011	54	11	0.5445
2011	54	12	0.5535
2011	54	13	0.5595
2011	54	14	0.582
2011	54	15	0.589
2011	54	16	0.5915
2011	54	17	0.584
2011	54	18	0.591
2011	54	19	0.598
2011	54	20	0.598
2011	54	21	0.6005
2011	54	22	0.596
2011	54	23	0.594
2011	55	0	0.5925
2011	55	1	0.593
2011	55	2	0.5935
2011	55	3	0.602
2011	55	4	0.6
2011	55	5	0.598
2011	55	6	0.596
2011	55	7	0.598
2011	55	8	0.5995
2011	55	9	0.5995
2011	55	10	0.594
2011	55	11	0.5925
2011	55	12	0.593
2011	55	13	0.5935
2011	55	14	0.5905
2011	55	15	0.5915
2011	55	16	0.592
2011	55	17	0.5935
2011	55	18	0.594
2011	55	19	0.593
2011	55	20	0.5975
2011	55	21	0.5935
2011	55	22	0.5935
2011	55	23	0.593
2011	56	0	0.5925
2011	56	1	0.592
2011	56	2	0.59
2011	56	3	0.59
2011	56	4	0.591
2011	56	5	0.592
2011	56	6	0.5915
2011	56	7	0.59
2011	56	8	0.589
2011	56	9	0.5875
2011	56	10	0.584
2011	56	11	0.582
2011	56	12	0.5825
2011	56	13	0.5805
2011	56	14	0.5845
2011	56	15	0.585
2011	56	16	0.585
2011	56	17	0.5855
2011	56	18	0.584
2011	56	19	0.5825
2011	56	20	0.585
2011	56	21	0.5845
2011	56	22	0.5855
2011	56	23	0.5855
2011	57	0	0.586
2011	57	1	0.5855
2011	57	2	0.586
2011	57	3	0.586
2011	57	4	0.5865
2011	57	5	0.586
2011	57	6	0.586
2011	57	7	0.587
2011	57	8	0.5875
2011	57	9	0.584
2011	57	10	0.583
2011	57	11	0.581
2011	57	12	0.583
2011	57	13	0.58
2011	57	14	0.581
2011	57	15	0.581
2011	57	16	0.581
2011	57	17	0.5805
2011	57	18	0.5825
2011	57	19	0.5835
2011	57	20	0.5855
2011	57	21	0.586
2011	57	22	0.5865
2011	57	23	0.587
2011	58	0	0.587
2011	58	1	0.5855
2011	58	2	0.587
2011	58	3	0.5845
2011	58	4	0.588
2011	58	5	0.5865
2011	58	6	0.5865
2011	58	7	0.5865
2011	58	8	0.589
2011	58	9	0.586
2011	58	10	0.5855
2011	58	11	0.5825
2011	58	12	0.5855
2011	58	13	0.588
2011	58	14	0.582
2011	58	15	0.5845
2011	58	16	0.5825
2011	58	17	0.585
2011	58	18	0.589
2011	58	19	0.588
2011	58	20	0.5875
2011	58	21	0.585
2011	58	22	0.5875
2011	58	23	0.588
2011	59	0	0.5865
2011	59	1	0.587
2011	59	2	0.588
2011	59	3	0.5885
2011	59	4	0.589
2011	59	5	0.5895
2011	59	6	0.5895
2011	59	7	0.59
2011	59	8	0.591
2011	59	9	0.587
2011	59	10	0.588
2011	59	11	0.583
2011	59	12	0.5815
2011	59	13	0.5815
2011	59	14	0.5825
2011	59	15	0.5805
2011	59	16	0.5835
2011	59	17	0.586
2011	59	18	0.586
2011	59	19	0.5865
2011	59	20	0.588
2011	59	21	0.587
2011	59	22	0.587
2011	59	23	0.5865
2011	60	0	0.584
2011	60	1	0.585
2011	60	2	0.584
2011	60	3	0.5835
2011	60	4	0.5845
2011	60	5	0.583
2011	60	6	0.586
2011	60	7	0.587
2011	60	8	0.5865
2011	60	9	0.5855
2011	60	10	0.585
2011	60	11	0.583
2011	60	12	0.584
2011	60	13	0.5805
2011	60	14	0.5785
2011	60	15	0.5805
2011	60	16	0.579
2011	60	17	0.582
2011	60	18	0.5825
2011	60	19	0.5835
2011	60	20	0.5815
2011	60	21	0.5825
2011	60	22	0.581
2011	60	23	0.5825
2011	61	0	0.583
2011	61	1	0.5835
2011	61	2	0.5815
2011	61	3	0.581
2011	61	4	0.582
2011	61	5	0.5825
2011	61	6	0.5815
2011	61	7	0.5825
2011	61	8	0.584
2011	61	9	0.5795
2011	61	10	0.5755
2011	61	11	0.573
2011	61	12	0.572
2011	61	13	0.5765
2011	61	14	0.579
2011	61	15	0.5775
2011	61	16	0.5775
2011	61	17	0.578
2011	61	18	0.5785
2011	61	19	0.579
2011	61	20	0.5785
2011	61	21	0.5815
2011	61	22	0.58
2011	61	23	0.5795
2011	62	0	0.579
2011	62	1	0.579
2011	62	2	0.5795
2011	62	3	0.579
2011	62	4	0.579
2011	62	5	0.5795
2011	62	6	0.5795
2011	62	7	0.579
2011	62	8	0.5785
2011	62	9	0.5795
2011	62	10	0.5795
2011	62	11	0.578
2011	62	12	0.5775
2011	62	13	0.5785
2011	62	14	0.5775
2011	62	15	0.575
2011	62	16	0.5775
2011	62	17	0.5785
2011	62	18	0.579
2011	62	19	0.578
2011	62	20	0.578
2011	62	21	0.5795
2011	62	22	0.5775
2011	62	23	0.578
2011	63	0	0.579
2011	63	1	0.579
2011	63	2	0.578
2011	63	3	0.577
2011	63	4	0.5765
2011	63	5	0.579
2011	63	6	0.5785
2011	63	7	0.579
2011	63	8	0.5785
2011	63	9	0.5775
2011	63	10	0.577
2011	63	11	0.576
2011	63	12	0.575
2011	63	13	0.5745
2011	63	14	0.5755
2011	63	15	0.576
2011	63	16	0.5745
2011	63	17	0.575
2011	63	18	0.576
2011	63	19	0.576
2011	63	20	0.5735
2011	63	21	0.577
2011	63	22	0.574
2011	63	23	0.5755
2011	64	0	0.5735
2011	64	1	0.576
2011	64	2	0.5725
2011	64	3	0.575
2011	64	4	0.5735
2011	64	5	0.574
2011	64	6	0.574
2011	64	7	0.575
2011	64	8	0.5765
2011	64	9	0.5755
2011	64	10	0.575
2011	64	11	0.574
2011	64	12	0.571
2011	64	13	0.5735
2011	64	14	0.568
2011	64	15	0.5675
2011	64	16	0.5705
2011	64	17	0.5735
2011	64	18	0.575
2011	64	19	0.5715
2011	64	20	0.5755
2011	64	21	0.576
2011	64	22	0.575
2011	64	23	0.574
2011	65	0	0.5745
2011	65	1	0.575
2011	65	2	0.5755
2011	65	3	0.575
2011	65	4	0.5745
2011	65	5	0.5745
2011	65	6	0.5705
2011	65	7	0.573
2011	65	8	0.5775
2011	65	9	0.578
2011	65	10	0.5765
2011	65	11	0.5765
2011	65	12	0.5765
2011	65	13	0.579
2011	65	14	0.5765
2011	65	15	0.5815
2011	65	16	0.5835
2011	65	17	0.587
2011	65	18	0.5895
2011	65	19	0.5895
2011	65	20	0.5895
2011	65	21	0.5935
2011	65	22	0.5965
2011	65	23	0.5945
2011	66	0	0.5965
2011	66	1	0.5995
2011	66	2	0.5995
2011	66	3	0.599
2011	66	4	0.5975
2011	66	5	0.5995
2011	66	6	0.5985
2011	66	7	0.6005
2011	66	8	0.5995
2011	66	9	0.5985
2011	66	10	0.596
2011	66	11	0.5955
2011	66	12	0.5965
2011	66	13	0.598
2011	66	14	0.5935
2011	66	15	0.594
2011	66	16	0.5955
2011	66	17	0.5965
2011	66	18	0.596
2011	66	19	0.5935
2011	66	20	0.596
2011	66	21	0.594
2011	66	22	0.5965
2011	66	23	0.597
2011	67	0	0.5965
2011	67	1	0.596
2011	67	2	0.5975
2011	67	3	0.597
2011	67	4	0.597
2011	67	5	0.597
2011	67	6	0.597
2011	67	7	0.597
2011	67	8	0.598
2011	67	9	0.595
2011	67	10	NA
2011	67	11	NA
2011	67	12	NA
2011	67	13	NA
2011	67	14	NA
2011	67	15	NA
2011	67	16	NA
2011	67	17	NA
2011	67	18	NA
2011	67	19	NA
2011	67	20	NA
2011	67	21	NA
2011	67	22	NA
2011	67	23	NA
2011	68	0	NA
2011	68	1	NA
2011	68	2	NA
2011	68	3	NA
2011	68	4	NA
2011	68	5	NA
2011	68	6	NA
2011	68	7	NA
2011	68	8	NA
2011	68	9	NA
2011	68	10	NA
2011	68	11	NA
2011	68	12	NA
2011	68	13	NA
2011	68	14	NA
2011	68	15	NA
2011	68	16	NA
2011	68	17	NA
2011	68	18	NA
2011	68	19	NA
2011	68	20	NA
2011	68	21	NA
2011	68	22	NA
2011	68	23	NA
2011	69	0	NA
2011	69	1	NA
2011	69	2	NA
2011	69	3	NA
2011	69	4	NA
2011	69	5	NA
2011	69	6	NA
2011	69	7	NA
2011	69	8	NA
2011	69	9	NA
2011	69	10	NA
2011	69	11	NA
2011	69	12	NA
2011	69	13	NA
2011	69	14	NA
2011	69	15	NA
2011	69	16	NA
2011	69	17	NA
2011	69	18	NA
2011	69	19	NA
2011	69	20	NA
2011	69	21	NA
2011	69	22	NA
2011	69	23	NA
2011	70	0	NA
2011	70	1	NA
2011	70	2	NA
2011	70	3	NA
2011	70	4	NA
2011	70	5	NA
2011	70	6	NA
2011	70	7	NA
2011	70	8	NA
2011	70	9	NA
2011	70	10	NA
2011	70	11	NA
2011	70	12	NA
2011	70	13	NA
2011	70	14	NA
2011	70	15	NA
2011	70	16	NA
2011	70	17	NA
2011	70	18	NA
2011	70	19	NA
2011	70	20	NA
2011	70	21	NA
2011	70	22	NA
2011	70	23	NA
2011	71	0	NA
2011	71	1	NA
2011	71	2	NA
2011	71	3	NA
2011	71	4	NA
2011	71	5	NA
2011	71	6	NA
2011	71	7	NA
2011	71	8	NA
2011	71	9	NA
2011	71	10	NA
2011	71	11	NA
2011	71	12	NA
2011	71	13	NA
2011	71	14	NA
2011	71	15	NA
2011	71	16	NA
2011	71	17	NA
2011	71	18	NA
2011	71	19	NA
2011	71	20	NA
2011	71	21	NA
2011	71	22	NA
2011	71	23	NA
2011	72	0	NA
2011	72	1	NA
2011	72	2	NA
2011	72	3	NA
2011	72	4	NA
2011	72	5	NA
2011	72	6	NA
2011	72	7	NA
2011	72	8	NA
2011	72	9	NA
2011	72	10	NA
2011	72	11	NA
2011	72	12	NA
2011	72	13	NA
2011	72	14	NA
2011	72	15	NA
2011	72	16	NA
2011	72	17	NA
2011	72	18	NA
2011	72	19	NA
2011	72	20	NA
2011	72	21	NA
2011	72	22	NA
2011	72	23	NA
2011	73	0	NA
2011	73	1	NA
2011	73	2	NA
2011	73	3	NA
2011	73	4	NA
2011	73	5	NA
2011	73	6	NA
2011	73	7	NA
2011	73	8	NA
2011	73	9	NA
2011	73	10	NA
2011	73	11	NA
2011	73	12	NA
2011	73	13	NA
2011	73	14	NA
2011	73	15	NA
2011	73	16	NA
2011	73	17	NA
2011	73	18	NA
2011	73	19	NA
2011	73	20	NA
2011	73	21	NA
2011	73	22	NA
2011	73	23	NA
2011	74	0	NA
2011	74	1	NA
2011	74	2	NA
2011	74	3	NA
2011	74	4	NA
2011	74	5	NA
2011	74	6	NA
2011	74	7	NA
2011	74	8	NA
2011	74	9	NA
2011	74	10	NA
2011	74	11	NA
2011	74	12	NA
2011	74	13	NA
2011	74	14	0.538
2011	74	15	0.531
2011	74	16	0.5255
2011	74	17	0.527
2011	74	18	0.541
2011	74	19	0.5295
2011	74	20	0.532
2011	74	21	0.5315
2011	74	22	0.531
2011	74	23	0.5305
2011	75	0	0.529
2011	75	1	0.53
2011	75	2	0.532
2011	75	3	0.5295
2011	75	4	0.5305
2011	75	5	0.5325
2011	75	6	0.5305
2011	75	7	0.533
2011	75	8	0.5315
2011	75	9	0.5295
2011	75	10	0.527
2011	75	11	0.527
2011	75	12	0.525
2011	75	13	0.524
2011	75	14	0.5205
2011	75	15	0.5175
2011	75	16	0.519
2011	75	17	0.517
2011	75	18	0.513
2011	75	19	0.5125
2011	75	20	0.5125
2011	75	21	0.5045
2011	75	22	0.5085
2011	75	23	0.507
2011	76	0	0.5085
2011	76	1	0.5045
2011	76	2	0.5055
2011	76	3	0.5035
2011	76	4	0.507
2011	76	5	0.5075
2011	76	6	0.505
2011	76	7	0.5055
2011	76	8	0.5045
2011	76	9	0.5025
2011	76	10	0.5025
2011	76	11	0.497
2011	76	12	0.4945
2011	76	13	0.4925
2011	76	14	0.4845
2011	76	15	0.4765
2011	76	16	0.473
2011	76	17	0.4705
2011	76	18	0.4735
2011	76	19	0.4705
2011	76	20	0.4585
2011	76	21	0.4555
2011	76	22	0.459
2011	76	23	0.46
2011	77	0	0.46
2011	77	1	0.4605
2011	77	2	0.461
2011	77	3	0.4605
2011	77	4	0.46
2011	77	5	0.4605
2011	77	6	0.4595
2011	77	7	0.459
2011	77	8	0.459
2011	77	9	0.458
2011	77	10	0.457
2011	77	11	0.454
2011	77	12	0.454
2011	77	13	0.4515
2011	77	14	0.4455
2011	77	15	0.4485
2011	77	16	0.4475
2011	77	17	0.449
2011	77	18	0.4505
2011	77	19	0.452
2011	77	20	0.454
2011	77	21	0.451
2011	77	22	0.4505
2011	77	23	0.45
2011	78	0	0.4485
2011	78	1	0.4485
2011	78	2	0.448
2011	78	3	0.4475
2011	78	4	0.4475
2011	78	5	0.4465
2011	78	6	0.447
2011	78	7	0.448
2011	78	8	0.4465
2011	78	9	0.444
2011	78	10	0.4425
2011	78	11	0.442
2011	78	12	0.444
2011	78	13	0.439
2011	78	14	0.442
2011	78	15	0.439
2011	78	16	0.443
2011	78	17	0.439
2011	78	18	0.4415
2011	78	19	0.44
2011	78	20	0.4445
2011	78	21	0.4415
2011	78	22	0.442
2011	78	23	0.4425
2011	79	0	0.443
2011	79	1	0.443
2011	79	2	0.4425
2011	79	3	0.4425
2011	79	4	0.442
2011	79	5	0.443
2011	79	6	0.4425
2011	79	7	0.4425
2011	79	8	0.4425
2011	79	9	0.442
2011	79	10	0.437
2011	79	11	0.43
2011	79	12	0.435
2011	79	13	0.4325
2011	79	14	0.4335
2011	79	15	0.431
2011	79	16	0.4275
2011	79	17	0.425
2011	79	18	0.4235
2011	79	19	0.4245
2011	79	20	0.422
2011	79	21	0.4245
2011	79	22	0.425
2011	79	23	0.4225
2011	80	0	0.421
2011	80	1	0.4155
2011	80	2	0.417
2011	80	3	0.4205
2011	80	4	0.421
2011	80	5	0.419
2011	80	6	0.413
2011	80	7	0.4115
2011	80	8	0.414
2011	80	9	0.4165
2011	80	10	0.4165
2011	80	11	0.4135
2011	80	12	0.4075
2011	80	13	0.409
2011	80	14	0.4095
2011	80	15	0.4035
2011	80	16	0.401
2011	80	17	0.3945
2011	80	18	0.396
2011	80	19	0.397
2011	80	20	0.3955
2011	80	21	0.3955
2011	80	22	0.3955
2011	80	23	0.396
2011	81	0	0.395
2011	81	1	0.395
2011	81	2	0.3955
2011	81	3	0.3955
2011	81	4	0.395
2011	81	5	0.3955
2011	81	6	0.395
2011	81	7	0.395
2011	81	8	0.395
2011	81	9	0.395
2011	81	10	0.394
2011	81	11	0.394
2011	81	12	0.3935
2011	81	13	0.3935
2011	81	14	0.393
2011	81	15	0.393
2011	81	16	0.3935
2011	81	17	0.3935
2011	81	18	0.394
2011	81	19	0.393
2011	81	20	0.3925
2011	81	21	0.3935
2011	81	22	0.392
2011	81	23	0.392
2011	82	0	0.392
2011	82	1	0.393
2011	82	2	0.3915
2011	82	3	0.392
2011	82	4	0.391
2011	82	5	0.3915
2011	82	6	0.3905
2011	82	7	0.3905
2011	82	8	0.389
2011	82	9	0.3905
2011	82	10	0.388
2011	82	11	0.3875
2011	82	12	0.385
2011	82	13	0.385
2011	82	14	0.387
2011	82	15	0.3845
2011	82	16	0.387
2011	82	17	0.385
2011	82	18	0.3865
2011	82	19	0.3855
2011	82	20	0.386
2011	82	21	0.3845
2011	82	22	0.3865
2011	82	23	0.386
2011	83	0	0.384
2011	83	1	0.3845
2011	83	2	0.3845
2011	83	3	0.3855
2011	83	4	0.383
2011	83	5	0.384
2011	83	6	0.3835
2011	83	7	0.385
2011	83	8	0.384
2011	83	9	0.383
2011	83	10	0.3745
2011	83	11	0.375
2011	83	12	0.3825
2011	83	13	0.377
2011	83	14	0.3775
2011	83	15	0.377
2011	83	16	0.3775
2011	83	17	0.382
2011	83	18	0.385
2011	83	19	0.3825
2011	83	20	0.3835
2011	83	21	0.385
2011	83	22	0.384
2011	83	23	0.385
2011	84	0	0.384
2011	84	1	0.3855
2011	84	2	0.385
2011	84	3	0.385
2011	84	4	0.385
2011	84	5	0.385
2011	84	6	0.385
2011	84	7	0.386
2011	84	8	0.3845
2011	84	9	0.3825
2011	84	10	0.38
2011	84	11	0.381
2011	84	12	0.3785
2011	84	13	0.3795
2011	84	14	0.38
2011	84	15	0.375
2011	84	16	0.376
2011	84	17	0.3775
2011	84	18	0.377
2011	84	19	0.3785
2011	84	20	0.379
2011	84	21	0.3805
2011	84	22	0.3785
2011	84	23	0.3795
2011	85	0	0.378
2011	85	1	0.379
2011	85	2	0.377
2011	85	3	0.3795
2011	85	4	0.379
2011	85	5	0.379
2011	85	6	0.3785
2011	85	7	0.3805
2011	85	8	0.3785
2011	85	9	0.3755
2011	85	10	0.3745
2011	85	11	0.3755
2011	85	12	0.373
2011	85	13	0.3755
2011	85	14	0.374
2011	85	15	0.373
2011	85	16	0.368
2011	85	17	0.366
2011	85	18	0.3725
2011	85	19	0.361
2011	85	20	0.366
2011	85	21	0.3665
2011	85	22	0.362
2011	85	23	0.3685
2011	86	0	0.362
2011	86	1	0.37
2011	86	2	0.3635
2011	86	3	0.37
2011	86	4	0.371
2011	86	5	0.373
2011	86	6	0.3755
2011	86	7	0.3745
2011	86	8	0.374
2011	86	9	0.3735
2011	86	10	0.3615
2011	86	11	0.3585
2011	86	12	0.365
2011	86	13	0.366
2011	86	14	0.37
2011	86	15	0.372
2011	86	16	0.37
2011	86	17	0.3715
2011	86	18	0.374
2011	86	19	0.3745
2011	86	20	0.3755
2011	86	21	0.377
2011	86	22	0.3765
2011	86	23	0.3765
2011	87	0	0.376
2011	87	1	0.376
2011	87	2	0.3755
2011	87	3	0.376
2011	87	4	0.3755
2011	87	5	0.376
2011	87	6	0.3755
2011	87	7	0.376
2011	87	8	0.374
2011	87	9	0.3725
2011	87	10	0.369
2011	87	11	0.3675
2011	87	12	0.3675
2011	87	13	0.373
2011	87	14	0.37
2011	87	15	0.373
2011	87	16	0.3735
2011	87	17	0.374
2011	87	18	0.3735
2011	87	19	0.376
2011	87	20	0.377
2011	87	21	0.3785
2011	87	22	0.377
2011	87	23	0.379
2011	88	0	0.3775
2011	88	1	0.3765
2011	88	2	0.377
2011	88	3	0.3765
2011	88	4	0.3765
2011	88	5	0.377
2011	88	6	0.3775
2011	88	7	0.3775
2011	88	8	0.3775
2011	88	9	0.376
2011	88	10	0.3705
2011	88	11	0.3705
2011	88	12	0.369
2011	88	13	0.371
2011	88	14	0.373
2011	88	15	0.3705
2011	88	16	0.367
2011	88	17	0.3515
2011	88	18	0.351
2011	88	19	0.3575
2011	88	20	0.3605
2011	88	21	0.3605
2011	88	22	0.359
2011	88	23	0.3625
2011	89	0	0.36
2011	89	1	0.3605
2011	89	2	0.3585
2011	89	3	0.3565
2011	89	4	0.3575
2011	89	5	0.357
2011	89	6	0.3585
2011	89	7	0.3565
2011	89	8	0.3575
2011	89	9	0.3565
2011	89	10	0.358
2011	89	11	0.3675
2011	89	12	0.3595
2011	89	13	0.357
2011	89	14	0.349
2011	89	15	0.343
2011	89	16	0.338
2011	89	17	0.3435
2011	89	18	0.344
2011	89	19	0.3445
2011	89	20	0.3475
2011	89	21	0.347
2011	89	22	0.3485
2011	89	23	0.3485
2011	90	0	0.3465
2011	90	1	0.347
2011	90	2	0.3465
2011	90	3	0.347
2011	90	4	0.3485
2011	90	5	0.3475
2011	90	6	0.347
2011	90	7	0.347
2011	90	8	0.346
2011	90	9	0.3455
2011	90	10	0.344
2011	90	11	0.342
2011	90	12	0.3405
2011	90	13	0.3375
2011	90	14	0.3295
2011	90	15	0.3165
2011	90	16	0.3165
2011	90	17	0.32
2011	90	18	0.3215
2011	90	19	0.3215
2011	90	20	0.3195
2011	90	21	0.319
2011	90	22	0.3205
2011	90	23	0.317
2011	91	0	0.3175
2011	91	1	0.316
2011	91	2	0.318
2011	91	3	0.312
2011	91	4	0.3055
2011	91	5	0.308
2011	91	6	0.3075
2011	91	7	0.3065
2011	91	8	0.3075
2011	91	9	0.32
2011	91	10	0.3255
2011	91	11	0.328
2011	91	12	0.325
2011	91	13	0.318
2011	91	14	0.3225
2011	91	15	0.3285
2011	91	16	0.327
2011	91	17	0.322
2011	91	18	0.3175
2011	91	19	0.3125
2011	91	20	0.311
2011	91	21	0.312
2011	91	22	0.3095
2011	91	23	0.313
2011	92	0	0.3095
2011	92	1	0.3075
2011	92	2	0.309
2011	92	3	0.3095
2011	92	4	0.309
2011	92	5	0.3085
2011	92	6	0.31
2011	92	7	0.31
2011	92	8	0.31
2011	92	9	0.3125
2011	92	10	0.3085
2011	92	11	0.307
2011	92	12	0.302
2011	92	13	0.295
2011	92	14	0.2855
2011	92	15	0.2865
2011	92	16	0.272
2011	92	17	0.267
2011	92	18	0.268
2011	92	19	0.2705
2011	92	20	0.2735
2011	92	21	0.2745
2011	92	22	0.2745
2011	92	23	0.274
2011	93	0	0.2735
2011	93	1	0.276
2011	93	2	0.273
2011	93	3	0.2735
2011	93	4	0.276
2011	93	5	0.275
2011	93	6	0.2765
2011	93	7	0.282
2011	93	8	0.2845
2011	93	9	0.2845
2011	93	10	0.2845
2011	93	11	0.2815
2011	93	12	0.276
2011	93	13	0.274
2011	93	14	0.2775
2011	93	15	0.2795
2011	93	16	0.28
2011	93	17	0.2785
2011	93	18	0.277
2011	93	19	0.2765
2011	93	20	0.276
2011	93	21	0.2765
2011	93	22	0.277
2011	93	23	0.276
2011	94	0	0.2765
2011	94	1	0.277
2011	94	2	0.277
2011	94	3	0.276
2011	94	4	0.2565
2011	94	5	0.26
2011	94	6	0.2875
2011	94	7	0.2905
2011	94	8	0.2915
2011	94	9	0.292
2011	94	10	0.291
2011	94	11	0.2825
2011	94	12	0.2845
2011	94	13	0.2785
2011	94	14	0.276
2011	94	15	0.2695
2011	94	16	0.27
2011	94	17	0.2685
2011	94	18	0.264
2011	94	19	0.265
2011	94	20	0.264
2011	94	21	0.263
2011	94	22	0.2635
2011	94	23	0.261
2011	95	0	0.2615
2011	95	1	0.2605
2011	95	2	0.261
2011	95	3	0.2605
2011	95	4	0.259
2011	95	5	0.261
2011	95	6	0.261
2011	95	7	0.259
2011	95	8	0.264
2011	95	9	0.264
2011	95	10	0.2575
2011	95	11	0.2645
2011	95	12	0.2625
2011	95	13	0.2615
2011	95	14	0.257
2011	95	15	0.2535
2011	95	16	0.25
2011	95	17	0.248
2011	95	18	0.254
2011	95	19	0.25
2011	95	20	0.254
2011	95	21	0.2545
2011	95	22	0.2545
2011	95	23	0.2545
2011	96	0	0.2535
2011	96	1	0.2545
2011	96	2	0.254
2011	96	3	0.2535
2011	96	4	0.253
2011	96	5	0.2545
2011	96	6	0.255
2011	96	7	0.2545
2011	96	8	0.253
2011	96	9	0.2515
2011	96	10	0.2465
2011	96	11	0.2405
2011	96	12	0.241
2011	96	13	0.2325
2011	96	14	0.225
2011	96	15	0.2225
2011	96	16	0.2205
2011	96	17	0.2185
2011	96	18	0.2205
2011	96	19	0.225
2011	96	20	0.226
2011	96	21	0.2265
2011	96	22	0.228
2011	96	23	0.227
2011	97	0	0.2265
2011	97	1	0.2255
2011	97	2	0.2255
2011	97	3	0.225
2011	97	4	0.2255
2011	97	5	0.2255
2011	97	6	0.226
2011	97	7	0.2265
2011	97	8	0.2265
2011	97	9	0.2245
2011	97	10	0.225
2011	97	11	0.2205
2011	97	12	0.2155
2011	97	13	0.2015
2011	97	14	0.208
2011	97	15	0.205
2011	97	16	0.2015
2011	97	17	0.1995
2011	97	18	0.1945
2011	97	19	0.196
2011	97	20	0.186
2011	97	21	0.189
2011	97	22	0.185
2011	97	23	0.189
2011	98	0	0.1915
2011	98	1	0.1955
2011	98	2	0.196
2011	98	3	0.196
2011	98	4	0.194
2011	98	5	0.1955
2011	98	6	0.196
2011	98	7	0.195
2011	98	8	0.1945
2011	98	9	0.1995
2011	98	10	0.186
2011	98	11	0.1845
2011	98	12	0.178
2011	98	13	0.1735
2011	98	14	0.1625
2011	98	15	0.1525
2011	98	16	0.1505
2011	98	17	0.1405
2011	98	18	0.143
2011	98	19	0.145
2011	98	20	0.147
2011	98	21	0.1495
2011	98	22	0.149
2011	98	23	0.1415
2011	99	0	0.1355
2011	99	1	0.1425
2011	99	2	0.1455
2011	99	3	0.142
2011	99	4	0.141
2011	99	5	0.1375
2011	99	6	0.138
2011	99	7	0.1425
2011	99	8	0.135
2011	99	9	0.1355
2011	99	10	0.1285
2011	99	11	0.1255
2011	99	12	0.119
2011	99	13	0.1135
2011	99	14	0.1015
2011	99	15	0.0945
2011	99	16	0.0835
2011	99	17	0.0805
2011	99	18	0.0815
2011	99	19	0.078
2011	99	20	0.0765
2011	99	21	0.0785
2011	99	22	0.077
2011	99	23	0.0775
2011	100	0	0.0805
2011	100	1	0.0775
2011	100	2	0.074
2011	100	3	0.0705
2011	100	4	0.0675
2011	100	5	0.068
2011	100	6	0.0655
2011	100	7	0.067
2011	100	8	0.0635
2011	100	9	0.0615
2011	100	10	0.059
2011	100	11	0.0535
2011	100	12	0.0465
2011	100	13	0.0365
2011	100	14	0.0435
2011	100	15	0.0325
2011	100	16	0.0345
2011	100	17	0.03
2011	100	18	0.0305
2011	100	19	0.029
2011	100	20	0.027
2011	100	21	0.022
2011	100	22	0.0155
2011	100	23	0.0195
2011	101	0	0.012
2011	101	1	0.011
2011	101	2	0.005
2011	101	3	0.0055
2011	101	4	0.003
2011	101	5	0.008
2011	101	6	0.005
2011	101	7	0.007
2011	101	8	0.0065
2011	101	9	0.0035
2011	101	10	5e-04
2011	101	11	-5e-04
2011	101	12	0
2011	101	13	0
2011	101	14	0.0025
2011	101	15	-0.003
2011	101	16	-0.002
2011	101	17	-0.0025
2011	101	18	-0.0025
2011	101	19	-0.0065
2011	101	20	-0.0055
2011	101	21	-0.0015
2011	101	22	0.001
2011	101	23	0.0015
2011	102	0	0.0025
2011	102	1	0.002
2011	102	2	0.0025
2011	102	3	0.0025
2011	102	4	0.0015
2011	102	5	0.0025
2011	102	6	0.002
2011	102	7	-5e-04
2011	102	8	0.002
2011	102	9	5e-04
2011	102	10	0.0015
2011	102	11	0.002
2011	102	12	5e-04
2011	102	13	-0.002
2011	102	14	0.0025
2011	102	15	-0.0015
2011	102	16	0.002
2011	102	17	-0.0015
2011	102	18	0.0015
2011	102	19	-0.002
2011	102	20	-0.0025
2011	102	21	-0.005
2011	102	22	-0.002
2011	102	23	0.001
2011	103	0	0.002
2011	103	1	0
2011	103	2	0
2011	103	3	-0.003
2011	103	4	-0.003
2011	103	5	0
2011	103	6	5e-04
2011	103	7	-0.0015
2011	103	8	-0.0015
